island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;0;400;24;4;0.80;12;SchaffersEvaluation;12301;4.899883992733951;0.9925563776022643;2447.2;643.8131405928276
1;0;false;0;0;400;24;4;0.80;12;KatsuuraEvaluation;9290;0.6283288766199189;1.0159081635113592;12772.0;7884.3725939354235
1;0;false;0;0;400;24;4;0.80;24;SchaffersEvaluation;4498;4.060239099328226;1.9857061093844628;2240.8;507.76309436586666
1;0;false;0;0;400;24;4;0.80;24;KatsuuraEvaluation;3129;0.6205010612448516;1.4064580216299565;9428.8;4571.477765449593
1;0;false;0;0;400;24;6;0.80;2;SchaffersEvaluation;25643;5.675127816957187;1.927363462127334;4290.4;519.914454501892
1;0;false;0;0;400;24;6;0.80;2;KatsuuraEvaluation;22177;0.916369617187263;1.2992140686959432;23051.2;9519.325824868061
1;0;false;0;0;400;24;6;0.80;3;SchaffersEvaluation;21493;6.868253823409863;2.0587039376974308;3572.8;388.5925372417746
1;0;false;0;0;400;24;6;0.80;3;KatsuuraEvaluation;6284;0.5002068861801269;0.6799868982725191;21920.8;11520.885215989265
1;0;false;0;0;400;24;6;0.80;6;SchaffersEvaluation;14382;6.43594324331705;1.907939315261488;3097.6;409.1560093656208
1;0;false;0;0;400;24;6;0.80;6;KatsuuraEvaluation;31308;0.8592189379109614;0.9285219455128509;15630.4;9037.988307140035
1;0;false;0;0;400;24;6;0.80;12;SchaffersEvaluation;20115;4.818294127887389;2.2152863246066286;2468.8;370.2228518068543
1;0;false;0;0;400;24;6;0.80;12;KatsuuraEvaluation;7873;0.4426373645376686;0.6476422933095559;10532.8;2983.998284181813
1;0;false;0;0;400;24;6;0.80;24;SchaffersEvaluation;29327;4.066734910911875;1.690162392270075;2389.6;457.066122131142
1;0;false;0;0;400;24;6;0.80;24;KatsuuraEvaluation;2357;0.28219349130761046;0.5363338143323559;13892.8;6601.211234311473
1;0;false;0;0;400;24;12;0.80;2;SchaffersEvaluation;15324;7.452686001333305;1.4554523841540166;5322.4;1211.1062050869032
1;0;false;0;0;400;24;12;0.80;2;KatsuuraEvaluation;29144;0.2784561456411013;0.49648221027859474;17022.4;9626.658186515195
1;0;false;0;0;400;24;12;0.80;3;SchaffersEvaluation;13200;5.299240925698047;2.2805643718267823;4120.0;1216.3999342321588
1;0;false;0;0;400;24;12;0.80;3;KatsuuraEvaluation;19213;0.3481324706213454;0.2665979875353041;17684.8;6676.06322318775
1;0;false;0;0;400;24;12;0.80;6;SchaffersEvaluation;30779;5.131858712302828;1.9970610955681747;3378.4;969.9949690591184
1;0;false;0;0;400;24;12;0.80;6;KatsuuraEvaluation;27997;0.20387092174925678;0.4627142314165005;13280.8;6261.756379802714
1;0;false;0;0;400;24;12;0.80;12;SchaffersEvaluation;11630;3.845541182677645;1.7044366882306496;3409.6;1144.0827942067829
1;0;false;0;0;400;24;12;0.80;12;KatsuuraEvaluation;5766;0.11018829548421327;0.13593271015810826;14108.8;10880.668332414145
1;0;false;0;0;400;24;12;0.80;24;SchaffersEvaluation;29868;3.614026891378308;2.2814872621739015;2872.0;1933.0953416735554
1;0;false;0;0;400;24;12;0.80;24;KatsuuraEvaluation;16397;0.18709730308271227;0.363316536289453;10201.6;5326.542503350555
1;0;false;0;0;400;24;24;0.80;2;SchaffersEvaluation;595;6.482507687644234;1.4265239267141183;7007.2;3956.086065797861
1;0;false;0;0;400;24;24;0.80;2;KatsuuraEvaluation;15893;0.27860689534865457;0.6717340688285903;16372.0;7295.370367568737
1;0;false;0;0;400;24;24;0.80;3;SchaffersEvaluation;31921;2.6594541488648087;2.0392577689646108;3270.4;1722.1634765608055
1;0;false;0;0;400;24;24;0.80;3;KatsuuraEvaluation;22379;0.25485962814861807;0.4958600067336138;23077.6;12589.469656820338
1;0;false;0;0;400;24;24;0.80;6;SchaffersEvaluation;20646;0.7086971528867445;0.45492988053367117;3832.0;5223.9350685091795
1;0;false;0;0;400;24;24;0.80;6;KatsuuraEvaluation;20711;0.026154518435823965;0.02713646457303824;14840.8;10028.445590419286
1;0;false;0;0;400;24;24;0.80;12;SchaffersEvaluation;18328;0.649404347058921;0.612768411431194;10163.2;28146.85947952276
1;0;false;0;0;400;24;24;0.80;12;KatsuuraEvaluation;19388;0.14955383606991807;0.31805552796155134;24832.0;19541.02638041308
1;0;false;0;0;400;24;24;0.80;24;SchaffersEvaluation;7648;0.3067855260747661;0.38946097457344436;4739.2;8274.46632478494
1;0;false;0;0;400;24;24;0.80;24;KatsuuraEvaluation;2767;0.04883104249444481;0.05755188987556887;30385.6;21294.3878578371
1;0;false;0;0;50;2;2;0.95;2;SchaffersEvaluation;2699;0.9542829066303058;0.8109960352425366;5450.0;4873.858840795453
1;0;false;0;0;50;2;2;0.95;2;KatsuuraEvaluation;16052;0.010318717838689128;0.015474775087312638;14780.0;11494.851021218152
1;0;false;0;0;50;2;2;0.95;3;SchaffersEvaluation;14771;1.278275983239628;2.1000221909654124;1220.0;481.24837662063857
1;0;false;0;0;50;2;2;0.95;2;SchaffersEvaluation;4550;0.788510942955363;0.9513923208294137;3510.0;2479.697562203907
1;0;false;0;0;50;2;2;0.95;2;KatsuuraEvaluation;21943;0.4379078212975089;0.7598209128191344;13190.0;7197.839953763907
1;0;false;0;0;50;2;2;0.95;3;SchaffersEvaluation;16907;0.9080302816802461;0.7134724870676813;5620.0;7863.561534063302
1;0;false;0;0;50;2;2;0.95;3;KatsuuraEvaluation;24444;0.006366615982458672;0.006637515158333919;3940.0;2355.9286916203555
1;0;false;0;0;50;2;2;0.95;6;SchaffersEvaluation;11042;0.5128013436642613;0.428902623013434;11660.0;16812.50724906907
1;0;false;0;0;50;2;2;0.95;6;KatsuuraEvaluation;22068;0.018012412014858925;0.02671648734930089;5040.0;2596.613178738797
1;0;false;0;0;50;2;2;0.95;12;SchaffersEvaluation;9554;0.3312107298345156;0.2605856039427948;11270.0;14750.596598104092
1;0;false;0;0;50;2;2;0.95;12;KatsuuraEvaluation;20433;0.21023455589852785;0.3702775296426518;7270.0;4245.244398147179
1;0;false;0;0;50;2;2;0.95;24;SchaffersEvaluation;7186;0.37296513645488205;0.4329837988780127;5600.0;7219.141223164983
1;0;false;0;0;50;2;2;0.95;24;KatsuuraEvaluation;4490;0.022754138991309715;0.04621530175600875;6640.0;4060.0985209721202
1;0;false;0;0;50;3;3;0.95;2;SchaffersEvaluation;28657;2.0372605926755964;1.3708799820423492;5191.4;4505.639626068645
1;0;false;0;0;50;3;3;0.95;2;KatsuuraEvaluation;23470;0.02377861157806328;0.03016834655330131;11670.5;7060.97659321995
1;0;false;0;0;50;3;3;0.95;3;SchaffersEvaluation;30090;0.6282953100354899;0.39965378659015327;7290.8;15282.996327945642
1;0;false;0;0;50;3;3;0.95;3;KatsuuraEvaluation;13950;0.1510131717514301;0.2491466262143284;10730.9;5960.742125775951
1;0;false;0;0;50;3;3;0.95;6;SchaffersEvaluation;26443;0.5737759174409531;0.5877881780725005;1801.1;1363.7084329137224
1;0;false;0;0;50;3;3;0.95;6;KatsuuraEvaluation;23921;0.013777961438371742;0.019172583212778208;10651.4;7770.630646221707
1;0;false;0;0;50;3;3;0.95;12;SchaffersEvaluation;3887;0.5044877819113046;0.564477865251408;1841.3;1165.6229278801957
1;0;false;0;0;50;3;3;0.95;12;KatsuuraEvaluation;22218;0.014480588261673564;0.03284662181407567;7470.8;5575.538409875768
1;0;false;0;0;50;3;3;0.95;24;SchaffersEvaluation;26883;0.745532585572384;0.6984011727058627;1590.8;975.9901433928521
1;0;false;0;0;50;3;3;0.95;24;KatsuuraEvaluation;27319;0.05211336369053944;0.07987509808638392;9250.7;5083.413283414993
1;0;false;0;0;50;4;2;0.95;2;SchaffersEvaluation;446;1.4004198229883507;1.699202644652928;2502.0;1495.9946523968592
1;0;false;0;0;50;4;2;0.95;2;KatsuuraEvaluation;21553;0.7887140259827705;1.1891418289173794;13352.0;8117.6659206941995
1;0;false;0;0;50;4;2;0.95;3;SchaffersEvaluation;3312;2.7825956391543483;2.3719366009951006;4922.0;4802.041232642635
1;0;false;0;0;50;4;2;0.95;3;KatsuuraEvaluation;27149;0.1591033036973662;0.396426599283581;12552.0;8454.614124843309
1;0;false;0;0;50;4;2;0.95;6;SchaffersEvaluation;18008;1.5778679431005727;1.3379356295223377;1612.0;766.0939890117922
1;0;false;0;0;50;4;2;0.95;6;KatsuuraEvaluation;11062;0.31321128481898003;0.6451784489214523;7122.0;3378.105978207315
1;0;false;0;0;50;4;2;0.95;12;SchaffersEvaluation;5542;0.4941991667366438;0.45874984668778435;4732.0;7061.451692109775
1;0;false;0;0;50;4;2;0.95;12;KatsuuraEvaluation;22576;0.13465010040975378;0.23812385852478282;8582.0;3707.775613491194
1;0;false;0;0;50;4;2;0.95;24;SchaffersEvaluation;23377;1.2712931983536309;1.475862621421107;8402.0;18321.13533599924
1;0;false;0;0;50;4;2;0.95;24;KatsuuraEvaluation;8745;0.3705322435995049;1.0347174543376505;5832.0;3263.4490956655045
1;0;false;0;0;50;4;4;0.95;2;SchaffersEvaluation;1309;0.983424882427433;1.0807720737160944;9902.0;15182.687509133553
1;0;false;0;0;50;4;4;0.95;2;KatsuuraEvaluation;20260;0.09017927457470568;0.16488271422984468;13102.0;5421.25446737192
1;0;false;0;0;50;4;4;0.95;3;SchaffersEvaluation;11275;0.5801813173550064;0.7463360040198611;2532.0;2229.37210891318
1;0;false;0;0;50;4;4;0.95;3;KatsuuraEvaluation;3451;0.010664602689671576;0.02024744404668242;7892.0;5463.048599454338
1;0;false;0;0;50;4;4;0.95;6;SchaffersEvaluation;14817;0.8372109215151079;0.913210548184761;3352.0;2880.0173610587835
1;0;false;0;0;50;4;4;0.95;6;KatsuuraEvaluation;24620;0.021095146669584633;0.03963912457835641;8672.0;5726.43868385928
1;0;false;0;0;50;4;4;0.95;12;SchaffersEvaluation;14988;0.640939845106116;0.6692983116174593;7732.0;11025.611094175234
1;0;false;0;0;50;4;4;0.95;12;KatsuuraEvaluation;18149;0.012283182423661278;0.010439351154189778;11112.0;5659.584790424117
1;0;false;0;0;50;4;4;0.95;24;SchaffersEvaluation;32497;1.074450716532883;1.1190748346145474;5552.0;6617.287964113395
1;0;false;0;0;50;4;4;0.95;24;KatsuuraEvaluation;2541;0.00784342284209023;0.009385935472297845;8302.0;4702.9777800878455
1;0;false;0;0;50;6;2;0.95;2;SchaffersEvaluation;23942;2.9084322240105447;2.420590806361686;3092.6;1995.0526910334975
1;0;false;0;0;50;6;2;0.95;2;KatsuuraEvaluation;32309;0.11888525203006908;0.18291449277487118;21632.6;12714.163222170777
1;0;false;0;0;50;6;2;0.95;3;SchaffersEvaluation;16031;2.4392779745813753;1.8649875209354168;2271.8;462.0081817457349
1;0;false;0;0;50;6;2;0.95;3;KatsuuraEvaluation;14805;0.2137635712719454;0.37614161765413495;9631.4;3510.4896581531184
1;0;false;0;0;50;6;2;0.95;6;SchaffersEvaluation;23873;2.747845041999174;2.089650121620258;3761.6;3370.236051080102
1;0;false;0;0;50;6;2;0.95;6;KatsuuraEvaluation;26368;0.07419517104526722;0.11577730780781752;10056.8;6483.711048465994
1;0;false;0;0;50;6;2;0.95;12;SchaffersEvaluation;30518;1.720911913903048;1.676166062681905;3072.2;1893.6194865917494
1;0;false;0;0;50;6;2;0.95;12;KatsuuraEvaluation;3345;0.2561748163224411;0.5474747432690703;5892.2;3964.1678521475346
1;0;false;0;0;50;6;2;0.95;24;SchaffersEvaluation;29275;1.4532209600326964;1.084870701823061;2192.0;2091.722543742358
1;0;false;0;0;50;6;2;0.95;24;KatsuuraEvaluation;25552;0.40581582628443275;0.6630815041338646;5231.6;3599.373145424075
1;0;false;0;0;50;6;3;0.95;2;SchaffersEvaluation;25406;3.6543544425064503;2.2939343455533825;3311.6;1258.2650913062796
1;0;false;0;0;50;6;3;0.95;2;KatsuuraEvaluation;29351;0.44587294094600455;0.7380323328549981;14631.2;7001.750535401843
1;0;false;0;0;50;6;3;0.95;3;SchaffersEvaluation;1809;3.180029462230423;2.8240806829057132;4632.2;6899.0180431710705
1;0;false;0;0;50;6;3;0.95;3;KatsuuraEvaluation;6093;0.17356792715322372;0.24851330081516537;13441.4;4388.786898449274
1;0;false;0;0;50;6;3;0.95;6;SchaffersEvaluation;1853;1.967768593772925;2.06814994256984;3332.0;1888.4126667653975
1;0;false;0;0;50;6;3;0.95;6;KatsuuraEvaluation;23572;0.09692182432472703;0.13814546632930055;10002.8;9797.467150238372
1;0;false;0;0;50;6;3;0.95;12;SchaffersEvaluation;23626;2.507279831629444;1.121503616385981;1641.8;1086.6364433424824
1;0;false;0;0;50;6;3;0.95;12;KatsuuraEvaluation;7572;0.06960139668193657;0.17013426363851666;10232.0;5114.1551794993475
1;0;false;0;0;50;6;3;0.95;24;SchaffersEvaluation;6738;1.224579526659446;2.1320729581832487;1952.6;1084.6946298382784
1;0;false;0;0;50;6;3;0.95;24;KatsuuraEvaluation;29456;0.037253629372343264;0.058784680705336254;11951.6;6270.625346805532
1;0;false;0;0;50;6;6;0.95;2;SchaffersEvaluation;31058;3.010128332215965;2.1880877751586256;2562.2;1899.9415675225382
1;0;false;0;0;50;6;6;0.95;2;KatsuuraEvaluation;7525;0.15349407371367335;0.18851015412133396;8522.0;4051.0691922009923
1;0;false;0;0;50;6;6;0.95;3;SchaffersEvaluation;11294;0.967635269845306;0.8130285365572021;15291.8;28039.457533269077
1;0;false;0;0;50;6;6;0.95;3;KatsuuraEvaluation;4012;0.03274239862923279;0.06208759265303725;10961.6;7101.9160118942555
1;0;false;0;0;50;6;6;0.95;6;SchaffersEvaluation;22219;0.8651823815470895;0.9917616121188999;3282.8;7224.690564999999
1;0;false;0;0;50;6;6;0.95;6;KatsuuraEvaluation;10498;0.026075697861584035;0.02845199162175429;15212.0;5273.479155168815
1;0;false;0;0;50;6;6;0.95;12;SchaffersEvaluation;9804;0.8619307344243812;1.21207367762029;5531.6;8730.226058928829
1;0;false;0;0;50;6;6;0.95;12;KatsuuraEvaluation;14330;0.038273742411966065;0.10346950180081035;9302.0;8605.412436368173
1;0;false;0;0;50;6;6;0.95;24;SchaffersEvaluation;12431;0.35810708452181683;0.32324749483558085;2571.2;2557.7751582185642
1;0;false;0;0;50;6;6;0.95;24;KatsuuraEvaluation;8620;0.06593957917162525;0.1459201867028583;9991.4;7007.174155107035
1;0;false;0;0;50;12;2;0.95;2;SchaffersEvaluation;12506;4.421055454282945;1.9670862096892956;2936.0;853.3890086004155
1;0;false;0;0;50;12;2;0.95;2;KatsuuraEvaluation;12941;0.5373158643954502;1.3665485816221155;26904.8;12237.689723146277
1;0;false;0;0;50;12;2;0.95;3;SchaffersEvaluation;27850;2.712454040098519;1.7528022557607843;3676.4;2376.968287546134
1;0;false;0;0;50;12;2;0.95;3;KatsuuraEvaluation;17926;0.42465144665386045;0.7190451972137651;19756.4;13389.95124113602
1;0;false;0;0;50;12;2;0.95;6;SchaffersEvaluation;2414;3.4222643861946542;2.102651923696688;2307.2;731.8514603387766
1;0;false;0;0;50;12;2;0.95;6;KatsuuraEvaluation;7855;0.305962781834482;0.40704309530507804;14765.6;6838.898964014603
1;0;false;0;0;50;12;2;0.95;12;SchaffersEvaluation;27024;2.716531819177285;2.0906614383515105;2394.8;1548.1878955734023
1;0;false;0;0;50;12;2;0.95;12;KatsuuraEvaluation;27231;0.1122882008987636;0.1407071668430464;11895.2;6649.0730902886
1;0;false;0;0;50;12;2;0.95;24;SchaffersEvaluation;5448;2.255556236297731;2.055759431634117;2588.0;1028.9431471174682
1;0;false;0;0;50;12;2;0.95;24;KatsuuraEvaluation;19554;0.1569919014089743;0.18634812731583109;12446.0;8996.506521978406
1;0;false;0;0;50;12;3;0.95;2;SchaffersEvaluation;32125;4.284933679198472;1.590036147124329;3797.6;1395.5855545254115
1;0;false;0;0;50;12;3;0.95;2;KatsuuraEvaluation;5084;1.683127671942009;2.357297543336324;22715.6;11270.270442185494
1;0;false;0;0;50;12;3;0.95;3;SchaffersEvaluation;31800;3.000415635859054;1.8232674654330483;3017.6;1170.8464630343296
1;0;false;0;0;50;12;3;0.95;3;KatsuuraEvaluation;18702;0.3716464842934139;0.4910273237323701;21578.0;17013.058137795215
1;0;false;0;0;50;12;3;0.95;6;SchaffersEvaluation;23966;4.473142360973267;2.4451623351762155;2286.8;804.6123041564801
1;0;false;0;0;50;12;3;0.95;6;KatsuuraEvaluation;17699;0.11566704146950828;0.12025129622387795;9076.4;4888.702797266367
1;0;false;0;0;50;12;3;0.95;12;SchaffersEvaluation;6754;3.469343340004177;1.775225494091157;2626.4;1065.530403132637
1;0;false;0;0;50;12;3;0.95;12;KatsuuraEvaluation;18150;0.3736778893694897;0.5294806273209764;15879.2;8441.37771693697
1;0;false;0;0;50;12;3;0.95;24;SchaffersEvaluation;6637;1.9758284581849217;1.2441166647289241;2016.8;923.8667436378474
1;0;false;0;0;50;12;3;0.95;24;KatsuuraEvaluation;5883;0.23874915922098347;0.3596973960474888;15006.8;7192.874874485166
1;0;false;0;0;50;12;4;0.95;2;SchaffersEvaluation;21520;5.179263730758493;2.314113178385797;3747.2;982.6446763708639
1;0;false;0;0;50;12;4;0.95;2;KatsuuraEvaluation;25537;0.8609330599875935;1.0076724206382799;21486.8;8257.154919220056
1;0;false;0;0;50;12;4;0.95;3;SchaffersEvaluation;2090;3.259172520296024;2.0202160080710425;3635.6;2667.9527432096693
1;0;false;0;0;50;12;4;0.95;3;KatsuuraEvaluation;29460;0.214435689448566;0.255656145104156;16137.2;6826.462814664707
1;0;false;0;0;50;12;4;0.95;6;SchaffersEvaluation;22763;2.426339895794367;1.418241480737577;3654.8;2139.4367856985164
1;0;false;0;0;50;12;4;0.95;6;KatsuuraEvaluation;19950;0.4107730160947513;0.5787681138286982;12845.6;5876.063294417446
1;0;false;0;0;50;12;4;0.95;12;SchaffersEvaluation;6988;1.517590652858371;1.0035893298026368;3596.0;3226.7919672640814
1;0;false;0;0;50;12;4;0.95;12;KatsuuraEvaluation;10306;0.12264369493008712;0.20692274294406282;21677.6;12889.901591556081
1;0;false;0;0;50;12;4;0.95;24;SchaffersEvaluation;24334;2.8310981131753947;1.9852399367613716;3425.6;2632.631808665997
1;0;false;0;0;50;12;4;0.95;24;KatsuuraEvaluation;5559;0.3343598064794158;0.3335674973609971;15725.6;7129.933172197338
1;0;false;0;0;50;12;6;0.95;2;SchaffersEvaluation;21048;5.666349076621801;1.7238576200085003;4374.8;1921.4259704708895
1;0;false;0;0;50;12;6;0.95;2;KatsuuraEvaluation;27297;0.3704703682168423;0.2060426006047665;26025.2;11908.049553138415
1;0;false;0;0;50;12;6;0.95;3;SchaffersEvaluation;1686;4.292663388246924;2.083401547068963;4535.6;1768.6534539021486
1;0;false;0;0;50;12;6;0.95;3;KatsuuraEvaluation;25455;0.4680030750007938;0.5268228227184145;23206.4;13154.844272738464
1;0;false;0;0;50;12;6;0.95;6;SchaffersEvaluation;10085;3.023557552382158;1.925077332292569;3076.4;1094.1183848194855
1;0;false;0;0;50;12;6;0.95;6;KatsuuraEvaluation;25255;0.24557282851185444;0.5187630409072095;18446.0;16075.392772806517
1;0;false;0;0;50;12;6;0.95;12;SchaffersEvaluation;31361;3.459188581577199;1.8238943763833002;2638.4;743.5363071162026
1;0;false;0;0;50;12;6;0.95;12;KatsuuraEvaluation;16414;0.17423260284843856;0.2288859044780267;18335.6;7760.487860953073
1;0;false;0;0;50;12;6;0.95;24;SchaffersEvaluation;17231;2.2656693892945583;1.4912505014391184;3147.2;1430.4931177744268
1;0;false;0;0;50;12;6;0.95;24;KatsuuraEvaluation;30057;0.29829616446257656;0.5048266368603451;9815.6;4178.329694985785
1;0;false;0;0;50;12;12;0.95;2;SchaffersEvaluation;23419;4.957021818328079;2.132641008681827;5555.6;2417.1872579508604
1;0;false;0;0;50;12;12;0.95;2;KatsuuraEvaluation;5279;0.7640350099109063;1.2278497736887708;21557.6;11707.366357981628
1;0;false;0;0;50;12;12;0.95;3;SchaffersEvaluation;12431;1.4016001438163508;1.1467987849454317;4596.8;3325.833934519281
1;0;false;0;0;50;12;12;0.95;3;KatsuuraEvaluation;3070;0.147121814294146;0.1665835018274104;21556.4;13575.16228411285
1;0;false;0;0;50;12;12;0.95;6;SchaffersEvaluation;1814;1.4224467015926778;1.0620435059658249;1785.2;1782.8236480370122
1;0;false;0;0;50;12;12;0.95;6;KatsuuraEvaluation;22465;0.034485148883587016;0.05487299248357135;13456.4;8239.310107041729
1;0;false;0;0;50;12;12;0.95;12;SchaffersEvaluation;2081;0.739306331420184;0.7726543807076517;9386.0;26341.3623337898
1;0;false;0;0;50;12;12;0.95;12;KatsuuraEvaluation;17040;0.023726435797142252;0.035937362290178985;9676.4;8190.739395195039
1;0;false;0;0;50;12;12;0.95;24;SchaffersEvaluation;15040;0.7491120472426072;0.5986108556738333;8274.8;13823.29185686246
1;0;false;0;0;50;12;12;0.95;24;KatsuuraEvaluation;9730;0.09348112225429353;0.15839429439748334;22206.8;22198.922698185153
1;0;false;0;0;50;24;2;0.95;2;SchaffersEvaluation;26246;5.312205191689176;2.5774739401331543;4403.6;1381.708160213292
1;0;false;0;0;50;24;2;0.95;2;KatsuuraEvaluation;23450;0.385407505370403;0.4975486640264469;33189.2;16036.608199990418
1;0;false;0;0;50;24;2;0.95;3;SchaffersEvaluation;12965;6.196510477994071;1.7889616322474138;3033.2;831.0413708113454
1;0;false;0;0;50;24;2;0.95;3;KatsuuraEvaluation;25016;0.9689839223132806;1.059410428628301;39069.2;18932.817375129354
1;0;false;0;0;50;24;2;0.95;6;SchaffersEvaluation;15907;6.706593125350071;1.8191302506073814;2152.4;525.7260122915737
1;0;false;0;0;50;24;2;0.95;6;KatsuuraEvaluation;3259;0.8198539735848278;0.8573543091118536;23613.2;12289.630204363351
1;0;false;0;0;50;24;2;0.95;12;SchaffersEvaluation;8547;4.02157498311372;1.9888758091898686;2123.6;593.3584414163163
1;0;false;0;0;50;24;2;0.95;12;KatsuuraEvaluation;31907;0.11761757914658647;0.10117168966670448;12441.2;5090.083158456255
1;0;false;0;0;50;24;2;0.95;24;SchaffersEvaluation;29377;3.137084759614428;2.4521894724693274;2421.2;621.5768335451379
1;0;false;0;0;50;24;2;0.95;24;KatsuuraEvaluation;26838;0.5315842699401562;0.8943471318528396;12683.6;6656.764186900419
1;0;false;0;0;50;24;3;0.95;2;SchaffersEvaluation;14166;5.739833675186475;2.5672404224822394;4031.6;534.0148312547134
1;0;false;0;0;50;24;3;0.95;2;KatsuuraEvaluation;29051;1.1237611611911769;1.4494567417413964;46487.6;23590.223615726918
1;0;false;0;0;50;24;3;0.95;3;SchaffersEvaluation;32687;7.006439892663042;1.843000603794879;3594.8;1223.1079102025299
1;0;false;0;0;50;24;3;0.95;3;KatsuuraEvaluation;10918;0.5359383442859504;0.5438356943451655;25802.0;8212.188405047707
1;0;false;0;0;50;24;3;0.95;6;SchaffersEvaluation;26955;4.232947024597356;2.0763469216147064;2466.8;669.9439976595058
